locus_tag	ftype	length_bp	gene	EC_number	COG	product
KJIACEAL_01238	CDS	819				hypothetical protein
KJIACEAL_01239	CDS	888				hypothetical protein
KJIACEAL_01240	CDS	417				hypothetical protein
KJIACEAL_01241	CDS	831				hypothetical protein
KJIACEAL_01242	CDS	300				hypothetical protein
KJIACEAL_01243	CDS	786				hypothetical protein
KJIACEAL_01244	CDS	771				hypothetical protein
KJIACEAL_01245	CDS	804				hypothetical protein
KJIACEAL_01246	CDS	864				hypothetical protein
KJIACEAL_01247	CDS	183				hypothetical protein
KJIACEAL_01248	CDS	894				hypothetical protein
KJIACEAL_01249	CDS	924				hypothetical protein
KJIACEAL_01250	CDS	900				hypothetical protein
KJIACEAL_01251	CDS	723				hypothetical protein
KJIACEAL_01252	CDS	1011				hypothetical protein
KJIACEAL_01253	CDS	810				hypothetical protein
KJIACEAL_01254	CDS	795				hypothetical protein
KJIACEAL_01255	CDS	621				hypothetical protein
KJIACEAL_01256	CDS	606				hypothetical protein
KJIACEAL_01257	CDS	609				hypothetical protein
KJIACEAL_01258	CDS	753				hypothetical protein
KJIACEAL_01259	CDS	816				hypothetical protein
KJIACEAL_01260	CDS	813				hypothetical protein
KJIACEAL_01261	CDS	906				hypothetical protein
KJIACEAL_01262	CDS	876				hypothetical protein
KJIACEAL_01263	CDS	972				hypothetical protein
KJIACEAL_01264	CDS	717				hypothetical protein
KJIACEAL_01265	CDS	645				hypothetical protein
KJIACEAL_01266	CDS	306				hypothetical protein
KJIACEAL_01267	CDS	966	nrdF	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta
KJIACEAL_01268	CDS	2073	nrdE	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase 2 subunit alpha
KJIACEAL_01269	CDS	390	nrdI		COG1780	Protein NrdI
KJIACEAL_01270	CDS	819	thyX_2	2.1.1.148	COG1351	Flavin-dependent thymidylate synthase
KJIACEAL_01271	CDS	846				hypothetical protein
KJIACEAL_01272	CDS	816				hypothetical protein
KJIACEAL_01273	CDS	888				hypothetical protein
KJIACEAL_01274	CDS	597				hypothetical protein
KJIACEAL_01275	CDS	651				hypothetical protein
KJIACEAL_01276	CDS	921				hypothetical protein
KJIACEAL_01277	CDS	1062				hypothetical protein
KJIACEAL_01278	CDS	561				hypothetical protein
KJIACEAL_01279	CDS	1425				hypothetical protein
KJIACEAL_01280	CDS	213				hypothetical protein
KJIACEAL_01281	CDS	450				hypothetical protein
KJIACEAL_01282	CDS	420				hypothetical protein
KJIACEAL_01283	CDS	1077				hypothetical protein
KJIACEAL_01284	CDS	540				hypothetical protein
KJIACEAL_01285	CDS	372				hypothetical protein
KJIACEAL_01286	CDS	387				hypothetical protein
KJIACEAL_01287	CDS	927				hypothetical protein
KJIACEAL_01288	CDS	612				hypothetical protein
KJIACEAL_01289	CDS	573				hypothetical protein
KJIACEAL_01290	CDS	1206				hypothetical protein
KJIACEAL_01291	CDS	1098				hypothetical protein
KJIACEAL_01292	CDS	315	licB	2.7.1.-	COG1440	Lichenan-specific phosphotransferase enzyme IIB component
KJIACEAL_01293	CDS	348	lacF		COG1447	PTS system lactose-specific EIIA component
KJIACEAL_01294	CDS	1362	licC_2		COG1455	Lichenan permease IIC component
KJIACEAL_01295	CDS	618				hypothetical protein
KJIACEAL_01296	CDS	186				hypothetical protein
KJIACEAL_01297	CDS	324				hypothetical protein
KJIACEAL_01298	CDS	624				hypothetical protein
KJIACEAL_01299	CDS	186				hypothetical protein
KJIACEAL_01300	CDS	324				hypothetical protein
KJIACEAL_01301	CDS	606				hypothetical protein
KJIACEAL_01302	CDS	585				hypothetical protein
KJIACEAL_01303	CDS	663				hypothetical protein
KJIACEAL_01304	CDS	591				hypothetical protein
KJIACEAL_01305	CDS	597				hypothetical protein
KJIACEAL_01306	CDS	618				hypothetical protein
KJIACEAL_01307	CDS	531				hypothetical protein
KJIACEAL_01308	CDS	600				hypothetical protein
KJIACEAL_01309	CDS	528				hypothetical protein
KJIACEAL_01310	CDS	600				hypothetical protein
KJIACEAL_01311	CDS	528				hypothetical protein
KJIACEAL_01312	CDS	255				hypothetical protein
KJIACEAL_01313	CDS	525				hypothetical protein
KJIACEAL_01314	CDS	591				hypothetical protein
KJIACEAL_01315	CDS	594				hypothetical protein
KJIACEAL_01316	CDS	546				hypothetical protein
KJIACEAL_01317	CDS	600				hypothetical protein
KJIACEAL_01318	CDS	546				hypothetical protein
KJIACEAL_01319	CDS	600				hypothetical protein
KJIACEAL_01320	CDS	555				hypothetical protein
KJIACEAL_01321	CDS	1185				hypothetical protein
KJIACEAL_01322	CDS	1596				hypothetical protein
KJIACEAL_01323	CDS	684				hypothetical protein
KJIACEAL_01324	CDS	666				hypothetical protein
KJIACEAL_01325	CDS	552				hypothetical protein
KJIACEAL_01326	CDS	789				hypothetical protein
KJIACEAL_01327	CDS	114				hypothetical protein
KJIACEAL_01328	CDS	453				hypothetical protein
KJIACEAL_01329	CDS	930				hypothetical protein
KJIACEAL_01330	CDS	1353				hypothetical protein
KJIACEAL_01331	CDS	561				hypothetical protein
KJIACEAL_01332	CDS	546				hypothetical protein
KJIACEAL_01333	CDS	753				hypothetical protein
KJIACEAL_01334	CDS	567				hypothetical protein
KJIACEAL_01335	CDS	1113				hypothetical protein
KJIACEAL_01336	CDS	366				hypothetical protein
KJIACEAL_01337	CDS	375				hypothetical protein
KJIACEAL_01338	CDS	168				hypothetical protein
KJIACEAL_01339	CDS	1110				hypothetical protein
KJIACEAL_01340	CDS	582				hypothetical protein
KJIACEAL_01341	CDS	861				hypothetical protein
KJIACEAL_01342	CDS	330				hypothetical protein
KJIACEAL_01343	CDS	123				hypothetical protein
KJIACEAL_01344	CDS	2676				hypothetical protein
KJIACEAL_01345	CDS	1734				hypothetical protein
KJIACEAL_01346	CDS	1017				hypothetical protein
KJIACEAL_01347	CDS	981				hypothetical protein
KJIACEAL_01348	CDS	1026				hypothetical protein
KJIACEAL_01349	CDS	132				hypothetical protein
KJIACEAL_01350	CDS	1467				hypothetical protein
KJIACEAL_01351	CDS	2025				hypothetical protein
KJIACEAL_01352	CDS	1638				hypothetical protein
KJIACEAL_01353	CDS	984				hypothetical protein
KJIACEAL_01354	CDS	1938				hypothetical protein
KJIACEAL_01355	CDS	1428				hypothetical protein
KJIACEAL_01356	CDS	168				hypothetical protein
KJIACEAL_01357	CDS	198				hypothetical protein
KJIACEAL_01358	CDS	1902				hypothetical protein
KJIACEAL_01359	CDS	2367				hypothetical protein
KJIACEAL_01360	CDS	1725				hypothetical protein
KJIACEAL_01361	CDS	1143				hypothetical protein
KJIACEAL_01362	CDS	129				hypothetical protein
KJIACEAL_01363	CDS	708				hypothetical protein
KJIACEAL_01364	CDS	1524				hypothetical protein
KJIACEAL_01365	CDS	5514				hypothetical protein
KJIACEAL_01366	CDS	1215				hypothetical protein
KJIACEAL_01367	CDS	681				hypothetical protein
KJIACEAL_01368	CDS	570				hypothetical protein
KJIACEAL_01369	CDS	810				hypothetical protein
KJIACEAL_01370	CDS	567				hypothetical protein
KJIACEAL_01371	CDS	963				hypothetical protein
