locus_tag	ftype	length_bp	gene	EC_number	COG	product
HNCCNNJP_01218	CDS	993	ywlC_2	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
HNCCNNJP_01219	CDS	432				hypothetical protein
HNCCNNJP_01220	CDS	3834				hypothetical protein
HNCCNNJP_01221	CDS	108				hypothetical protein
HNCCNNJP_01222	CDS	864				hypothetical protein
HNCCNNJP_01223	CDS	126				hypothetical protein
HNCCNNJP_01224	CDS	123				hypothetical protein
HNCCNNJP_01225	CDS	621				hypothetical protein
HNCCNNJP_01226	CDS	510				hypothetical protein
HNCCNNJP_01227	CDS	582				hypothetical protein
HNCCNNJP_01228	CDS	759				hypothetical protein
HNCCNNJP_01229	CDS	564				hypothetical protein
HNCCNNJP_01230	CDS	1074				hypothetical protein
HNCCNNJP_01231	CDS	537				hypothetical protein
HNCCNNJP_01232	CDS	183				hypothetical protein
HNCCNNJP_01233	CDS	216				hypothetical protein
HNCCNNJP_01234	CDS	249				hypothetical protein
HNCCNNJP_01235	CDS	732				hypothetical protein
HNCCNNJP_01236	CDS	216				hypothetical protein
HNCCNNJP_01237	CDS	342				hypothetical protein
HNCCNNJP_01238	CDS	999				hypothetical protein
HNCCNNJP_01239	CDS	516				hypothetical protein
HNCCNNJP_01240	CDS	300				hypothetical protein
HNCCNNJP_01241	CDS	168				hypothetical protein
HNCCNNJP_01242	CDS	498				hypothetical protein
HNCCNNJP_01243	CDS	423				hypothetical protein
HNCCNNJP_01244	CDS	120				hypothetical protein
HNCCNNJP_01245	CDS	750				hypothetical protein
HNCCNNJP_01246	CDS	558				hypothetical protein
HNCCNNJP_01247	CDS	186				hypothetical protein
HNCCNNJP_01248	CDS	258				hypothetical protein
HNCCNNJP_01249	CDS	147				hypothetical protein
HNCCNNJP_01250	CDS	294				hypothetical protein
HNCCNNJP_01251	CDS	228				hypothetical protein
HNCCNNJP_01252	CDS	552				hypothetical protein
HNCCNNJP_01253	CDS	765				hypothetical protein
HNCCNNJP_01254	CDS	561				hypothetical protein
HNCCNNJP_01255	CDS	1101				hypothetical protein
HNCCNNJP_01256	CDS	117				hypothetical protein
HNCCNNJP_01257	CDS	96				hypothetical protein
HNCCNNJP_01258	CDS	213				hypothetical protein
HNCCNNJP_01259	CDS	249				hypothetical protein
HNCCNNJP_01260	CDS	255				hypothetical protein
HNCCNNJP_01261	CDS	396				hypothetical protein
HNCCNNJP_01262	CDS	1110				hypothetical protein
HNCCNNJP_01263	CDS	1293				hypothetical protein
HNCCNNJP_01264	CDS	5193				hypothetical protein
HNCCNNJP_01265	CDS	1071				Variable large protein 21
HNCCNNJP_01266	CDS	894				hypothetical protein
HNCCNNJP_01267	CDS	882				hypothetical protein
HNCCNNJP_01268	CDS	105				hypothetical protein
HNCCNNJP_01269	CDS	309				hypothetical protein
HNCCNNJP_01270	CDS	759				IS200/IS605 family transposase ISMac7
HNCCNNJP_01271	CDS	396				hypothetical protein
HNCCNNJP_01272	CDS	1089				hypothetical protein
HNCCNNJP_01273	CDS	573				hypothetical protein
HNCCNNJP_01274	CDS	768	soj_7	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
HNCCNNJP_01275	CDS	552				hypothetical protein
HNCCNNJP_01276	CDS	3297				hypothetical protein
HNCCNNJP_01277	CDS	429				hypothetical protein
HNCCNNJP_01278	CDS	819				hypothetical protein
HNCCNNJP_01279	CDS	444				hypothetical protein
HNCCNNJP_01280	CDS	393				hypothetical protein
HNCCNNJP_01281	CDS	339				hypothetical protein
HNCCNNJP_01282	CDS	834				hypothetical protein
HNCCNNJP_01283	CDS	510				hypothetical protein
HNCCNNJP_01284	CDS	546				hypothetical protein
HNCCNNJP_01285	CDS	1026				hypothetical protein
HNCCNNJP_01286	CDS	1191				hypothetical protein
HNCCNNJP_01287	CDS	339				hypothetical protein
HNCCNNJP_01288	CDS	798				hypothetical protein
HNCCNNJP_01289	CDS	783				hypothetical protein
HNCCNNJP_01290	CDS	2685				hypothetical protein
HNCCNNJP_01291	CDS	387				hypothetical protein
HNCCNNJP_01292	CDS	375				hypothetical protein
HNCCNNJP_01293	CDS	693				hypothetical protein
HNCCNNJP_01294	CDS	387				hypothetical protein
HNCCNNJP_01295	CDS	1467				hypothetical protein
HNCCNNJP_01296	CDS	411				hypothetical protein
HNCCNNJP_01297	CDS	429				hypothetical protein
HNCCNNJP_01298	CDS	828	dnaB_2	3.6.4.12	COG0305	Replicative DNA helicase
HNCCNNJP_01299	CDS	801				hypothetical protein
HNCCNNJP_01300	CDS	765				hypothetical protein
HNCCNNJP_01301	CDS	468				hypothetical protein
HNCCNNJP_01302	CDS	324				hypothetical protein
HNCCNNJP_01303	CDS	711				hypothetical protein
HNCCNNJP_01304	CDS	3837				hypothetical protein
HNCCNNJP_01305	CDS	204				hypothetical protein
HNCCNNJP_01306	CDS	669				hypothetical protein
HNCCNNJP_01307	CDS	1095				hypothetical protein
HNCCNNJP_01308	CDS	120				hypothetical protein
HNCCNNJP_01309	CDS	210				hypothetical protein
HNCCNNJP_01310	CDS	897				hypothetical protein
HNCCNNJP_01311	CDS	567				hypothetical protein
HNCCNNJP_01312	CDS	756				hypothetical protein
HNCCNNJP_01313	CDS	630				hypothetical protein
HNCCNNJP_01314	CDS	750				hypothetical protein
HNCCNNJP_01315	CDS	276	ade_1	3.5.4.2	COG1001	Adenine deaminase
HNCCNNJP_01316	CDS	912				hypothetical protein
HNCCNNJP_01317	CDS	468				hypothetical protein
HNCCNNJP_01318	CDS	573				hypothetical protein
HNCCNNJP_01319	CDS	366				hypothetical protein
HNCCNNJP_01320	CDS	369				hypothetical protein
HNCCNNJP_01321	CDS	246				hypothetical protein
HNCCNNJP_01322	CDS	816	mtnN_3	3.2.2.9	COG0775	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
HNCCNNJP_01323	CDS	393				hypothetical protein
HNCCNNJP_01324	CDS	219				hypothetical protein
HNCCNNJP_01325	CDS	114				hypothetical protein
HNCCNNJP_01326	CDS	1356				hypothetical protein
HNCCNNJP_01327	CDS	1113				hypothetical protein
HNCCNNJP_01328	CDS	555				hypothetical protein
HNCCNNJP_01329	CDS	753				hypothetical protein
HNCCNNJP_01330	CDS	573				hypothetical protein
HNCCNNJP_01331	CDS	1179				hypothetical protein
HNCCNNJP_01332	CDS	180				hypothetical protein
HNCCNNJP_01333	CDS	573				hypothetical protein
HNCCNNJP_01334	CDS	666				hypothetical protein
HNCCNNJP_01335	CDS	495				hypothetical protein
HNCCNNJP_01336	CDS	792				hypothetical protein
HNCCNNJP_01337	CDS	837				hypothetical protein
HNCCNNJP_01338	CDS	837				hypothetical protein
HNCCNNJP_01339	CDS	867				hypothetical protein
HNCCNNJP_01340	CDS	282				hypothetical protein
HNCCNNJP_01341	CDS	243				hypothetical protein
HNCCNNJP_01342	CDS	555				hypothetical protein
HNCCNNJP_01343	CDS	165				hypothetical protein
HNCCNNJP_01344	CDS	894				hypothetical protein
HNCCNNJP_01345	CDS	1116				hypothetical protein
HNCCNNJP_01346	CDS	405				hypothetical protein
HNCCNNJP_01347	CDS	162				hypothetical protein
HNCCNNJP_01348	CDS	195				hypothetical protein
HNCCNNJP_01349	CDS	753				hypothetical protein
HNCCNNJP_01350	CDS	285				hypothetical protein
HNCCNNJP_01351	CDS	699				hypothetical protein
HNCCNNJP_01352	CDS	696				hypothetical protein
HNCCNNJP_01353	CDS	627				hypothetical protein
HNCCNNJP_01354	CDS	1647	ade_2	3.5.4.2	COG1001	Adenine deaminase
HNCCNNJP_01355	CDS	636				hypothetical protein
HNCCNNJP_01356	CDS	750	soj_8	3.6.-.-	COG1192	Chromosome-partitioning ATPase Soj
HNCCNNJP_01357	CDS	540				hypothetical protein
HNCCNNJP_01358	CDS	927				hypothetical protein
HNCCNNJP_01359	CDS	612				hypothetical protein
HNCCNNJP_01360	CDS	204				hypothetical protein
HNCCNNJP_01361	CDS	105				hypothetical protein
HNCCNNJP_01362	CDS	201				hypothetical protein
HNCCNNJP_01363	CDS	1065				hypothetical protein
HNCCNNJP_01364	CDS	222				hypothetical protein
HNCCNNJP_01365	CDS	174				hypothetical protein
HNCCNNJP_01366	CDS	585				hypothetical protein
HNCCNNJP_01367	CDS	177				hypothetical protein
HNCCNNJP_01368	CDS	378				hypothetical protein
HNCCNNJP_01369	CDS	555				hypothetical protein
HNCCNNJP_01370	CDS	546				hypothetical protein
HNCCNNJP_01371	CDS	219				hypothetical protein
HNCCNNJP_01372	CDS	906				hypothetical protein
HNCCNNJP_01373	CDS	105				hypothetical protein
HNCCNNJP_01374	CDS	627				hypothetical protein
HNCCNNJP_01375	CDS	987				hypothetical protein
HNCCNNJP_01376	CDS	867				hypothetical protein
HNCCNNJP_01377	CDS	996				hypothetical protein
HNCCNNJP_01378	CDS	999				hypothetical protein
HNCCNNJP_01379	CDS	849				hypothetical protein
HNCCNNJP_01380	CDS	555				hypothetical protein
HNCCNNJP_01381	CDS	186				hypothetical protein
HNCCNNJP_01382	CDS	285				hypothetical protein
HNCCNNJP_01383	CDS	891				hypothetical protein
HNCCNNJP_01384	CDS	774				hypothetical protein
HNCCNNJP_01385	CDS	207				hypothetical protein
HNCCNNJP_01386	CDS	276				hypothetical protein
HNCCNNJP_01387	CDS	129				hypothetical protein
HNCCNNJP_01388	CDS	588				hypothetical protein
HNCCNNJP_01389	CDS	738	soj_9	3.6.-.-	COG1192	Chromosome-partitioning ATPase Soj
HNCCNNJP_01390	CDS	591				hypothetical protein
HNCCNNJP_01391	CDS	996				hypothetical protein
HNCCNNJP_01392	CDS	810				hypothetical protein
HNCCNNJP_01393	CDS	783				hypothetical protein
HNCCNNJP_01394	CDS	1041				hypothetical protein
HNCCNNJP_01395	CDS	696	ytrE		COG1136	ABC transporter ATP-binding protein YtrE
HNCCNNJP_01396	CDS	1230				hypothetical protein
HNCCNNJP_01397	CDS	726				hypothetical protein
HNCCNNJP_01398	CDS	1038				hypothetical protein
HNCCNNJP_01399	CDS	723				hypothetical protein
HNCCNNJP_01400	CDS	1071				hypothetical protein
HNCCNNJP_01401	CDS	1059				hypothetical protein
HNCCNNJP_01402	CDS	867				hypothetical protein
HNCCNNJP_01403	CDS	918				hypothetical protein
HNCCNNJP_01404	CDS	723				hypothetical protein
HNCCNNJP_01405	CDS	297				hypothetical protein
HNCCNNJP_01406	CDS	687				hypothetical protein
HNCCNNJP_01407	CDS	615				hypothetical protein
HNCCNNJP_01408	CDS	468				hypothetical protein
HNCCNNJP_01409	CDS	219				hypothetical protein
HNCCNNJP_01410	CDS	405				hypothetical protein
HNCCNNJP_01411	CDS	174				hypothetical protein
HNCCNNJP_01412	CDS	375				hypothetical protein
HNCCNNJP_01413	CDS	354				hypothetical protein
HNCCNNJP_01414	CDS	369				hypothetical protein
HNCCNNJP_01415	CDS	1107				hypothetical protein
HNCCNNJP_01416	CDS	993	ywlC_3	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
HNCCNNJP_01417	CDS	432				hypothetical protein
HNCCNNJP_01418	CDS	486				hypothetical protein
HNCCNNJP_01419	CDS	510				hypothetical protein
HNCCNNJP_01420	CDS	849				hypothetical protein
HNCCNNJP_01421	CDS	1254				hypothetical protein
HNCCNNJP_01422	CDS	474				hypothetical protein
HNCCNNJP_01423	CDS	336				hypothetical protein
HNCCNNJP_01424	CDS	873				hypothetical protein
HNCCNNJP_01425	CDS	627				hypothetical protein
HNCCNNJP_01426	CDS	1035				hypothetical protein
HNCCNNJP_01427	CDS	180				hypothetical protein
HNCCNNJP_01428	CDS	426				hypothetical protein
HNCCNNJP_01429	CDS	366				hypothetical protein
HNCCNNJP_01430	CDS	822	ospA			Outer surface protein A
HNCCNNJP_01431	CDS	891	ospB			Outer surface protein B
HNCCNNJP_01432	CDS	1197				hypothetical protein
HNCCNNJP_01433	CDS	585				hypothetical protein
HNCCNNJP_01434	CDS	753				hypothetical protein
HNCCNNJP_01435	CDS	546				hypothetical protein
HNCCNNJP_01436	CDS	159				hypothetical protein
HNCCNNJP_01437	CDS	432				hypothetical protein
HNCCNNJP_01438	CDS	576	dbpA_2			Decorin-binding protein A
HNCCNNJP_01439	CDS	564	dbpB			Decorin-binding protein B
HNCCNNJP_01440	CDS	594				hypothetical protein
HNCCNNJP_01441	CDS	1353				hypothetical protein
HNCCNNJP_01442	CDS	195				hypothetical protein
HNCCNNJP_01443	CDS	540				hypothetical protein
HNCCNNJP_01444	CDS	1590	oppA_5		COG4166	Periplasmic oligopeptide-binding protein
HNCCNNJP_01445	CDS	639				hypothetical protein
HNCCNNJP_01446	CDS	606				hypothetical protein
HNCCNNJP_01447	CDS	1242				hypothetical protein
HNCCNNJP_01448	CDS	588				hypothetical protein
HNCCNNJP_01449	CDS	609				hypothetical protein
HNCCNNJP_01450	CDS	918				hypothetical protein
HNCCNNJP_01451	CDS	453				hypothetical protein
HNCCNNJP_01452	CDS	375				hypothetical protein
HNCCNNJP_01453	CDS	318				hypothetical protein
HNCCNNJP_01454	CDS	540				hypothetical protein
HNCCNNJP_01455	CDS	1071				hypothetical protein
HNCCNNJP_01456	CDS	423				hypothetical protein
HNCCNNJP_01457	CDS	489				hypothetical protein
HNCCNNJP_01458	CDS	219				hypothetical protein
HNCCNNJP_01459	CDS	1398				hypothetical protein
HNCCNNJP_01460	CDS	564				hypothetical protein
HNCCNNJP_01461	CDS	846				hypothetical protein
HNCCNNJP_01462	CDS	276				hypothetical protein
HNCCNNJP_01463	CDS	267				hypothetical protein
HNCCNNJP_01464	CDS	930				hypothetical protein
HNCCNNJP_01465	CDS	570				hypothetical protein
HNCCNNJP_01466	CDS	1245				hypothetical protein
HNCCNNJP_01467	CDS	240				hypothetical protein
HNCCNNJP_01468	CDS	834				hypothetical protein
HNCCNNJP_01469	CDS	624				hypothetical protein
HNCCNNJP_01470	CDS	207				hypothetical protein
HNCCNNJP_01471	CDS	909				hypothetical protein
HNCCNNJP_01472	CDS	849				hypothetical protein
HNCCNNJP_01473	CDS	1236				hypothetical protein
HNCCNNJP_01474	CDS	756				hypothetical protein
HNCCNNJP_01475	CDS	792				hypothetical protein
HNCCNNJP_01476	CDS	639				hypothetical protein
HNCCNNJP_01477	CDS	414				hypothetical protein
HNCCNNJP_01478	CDS	225				hypothetical protein
HNCCNNJP_01479	CDS	891				hypothetical protein
HNCCNNJP_01480	CDS	774				hypothetical protein
HNCCNNJP_01481	CDS	798	thyX	2.1.1.148	COG1351	Flavin-dependent thymidylate synthase
HNCCNNJP_01482	CDS	246				hypothetical protein
HNCCNNJP_01483	CDS	552				hypothetical protein
HNCCNNJP_01484	CDS	411				hypothetical protein
HNCCNNJP_01485	CDS	195				hypothetical protein
HNCCNNJP_01486	CDS	753				hypothetical protein
HNCCNNJP_01487	CDS	486				hypothetical protein
HNCCNNJP_01488	CDS	738				hypothetical protein
HNCCNNJP_01489	CDS	762				Iron-sulfur cluster carrier protein
HNCCNNJP_01490	CDS	537				hypothetical protein
HNCCNNJP_01491	CDS	339				hypothetical protein
HNCCNNJP_01492	CDS	576				hypothetical protein
HNCCNNJP_01493	CDS	960				hypothetical protein
HNCCNNJP_01494	CDS	456				hypothetical protein
HNCCNNJP_01495	CDS	384				hypothetical protein
HNCCNNJP_01496	CDS	198				hypothetical protein
HNCCNNJP_01497	CDS	189				hypothetical protein
HNCCNNJP_01498	CDS	567				hypothetical protein
HNCCNNJP_01499	CDS	1113				hypothetical protein
HNCCNNJP_01500	CDS	429				hypothetical protein
HNCCNNJP_01501	CDS	456				hypothetical protein
HNCCNNJP_01502	CDS	237				hypothetical protein
HNCCNNJP_01503	CDS	1296				hypothetical protein
HNCCNNJP_01504	CDS	684				hypothetical protein
HNCCNNJP_01505	CDS	951				hypothetical protein
HNCCNNJP_01506	CDS	555				hypothetical protein
HNCCNNJP_01507	CDS	333				hypothetical protein
HNCCNNJP_01508	CDS	876				hypothetical protein
HNCCNNJP_01509	CDS	606				hypothetical protein
HNCCNNJP_01510	CDS	816				hypothetical protein
HNCCNNJP_01511	CDS	204				hypothetical protein
HNCCNNJP_01512	CDS	348				hypothetical protein
HNCCNNJP_01513	CDS	336				hypothetical protein
HNCCNNJP_01514	CDS	354				hypothetical protein
HNCCNNJP_01515	CDS	696				hypothetical protein
HNCCNNJP_01516	CDS	612				hypothetical protein
HNCCNNJP_01517	CDS	948				hypothetical protein
HNCCNNJP_01518	CDS	1098				hypothetical protein
HNCCNNJP_01519	CDS	567				hypothetical protein
HNCCNNJP_01520	CDS	756				hypothetical protein
HNCCNNJP_01521	CDS	561				hypothetical protein
HNCCNNJP_01522	CDS	537				hypothetical protein
HNCCNNJP_01523	CDS	1326				hypothetical protein
HNCCNNJP_01524	CDS	426				hypothetical protein
HNCCNNJP_01525	CDS	777				hypothetical protein
HNCCNNJP_01526	CDS	1038				hypothetical protein
HNCCNNJP_01527	CDS	573				hypothetical protein
HNCCNNJP_01528	CDS	567				hypothetical protein
HNCCNNJP_01529	CDS	1353				hypothetical protein
HNCCNNJP_01530	CDS	486				hypothetical protein
HNCCNNJP_01531	CDS	381				hypothetical protein
HNCCNNJP_01532	CDS	693				hypothetical protein
HNCCNNJP_01533	CDS	567				hypothetical protein
HNCCNNJP_01534	CDS	747				hypothetical protein
HNCCNNJP_01535	CDS	381				hypothetical protein
HNCCNNJP_01536	CDS	513				hypothetical protein
HNCCNNJP_01537	CDS	132				hypothetical protein
HNCCNNJP_01538	CDS	228				hypothetical protein
HNCCNNJP_01539	CDS	3261				hypothetical protein
HNCCNNJP_01540	CDS	282				hypothetical protein
HNCCNNJP_01541	CDS	270				hypothetical protein
HNCCNNJP_01542	CDS	348				hypothetical protein
HNCCNNJP_01543	CDS	195				hypothetical protein
HNCCNNJP_01544	CDS	357				hypothetical protein
HNCCNNJP_01545	CDS	474				hypothetical protein
